id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000002409	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002409.xml.gz	1841863	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter massiliensis
MGYG000002413	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002413.xml.gz	1870985	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabia	Arabia massiliensis
MGYG000002414	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002414.xml.gz	189426	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus odorifer
MGYG000002415	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002415.xml.gz	1898038	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	
MGYG000002416	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002416.xml.gz	2764322	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hydrogeniiclostidium	Hydrogeniiclostidium mannosilyticum
MGYG000002417	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002417.xml.gz	1926283	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium edouardi
MGYG000002418	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002418.xml.gz	871327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides chinchillae
MGYG000002419	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002419.xml.gz	1944646	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Phoenicibacter	Phoenicibacter congonensis
MGYG000002420	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002420.xml.gz	1958780	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium merdae
MGYG000002421	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002421.xml.gz	1964383	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum timonense
MGYG000002422	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002422.xml.gz	32022	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni
MGYG000002423	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002423.xml.gz	472695	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea septica
MGYG000002424	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002424.xml.gz	1981510	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Monoglobus	Monoglobus pectinilyticus
MGYG000002425	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002425.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002426	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002426.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002427	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002427.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002428	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002428.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002429	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002429.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002431	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002431.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002430	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002430.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002432	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002432.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002433	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002433.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002434	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002434.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002435	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002435.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000002436	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002436.xml.gz	1002116	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	
MGYG000002437	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002437.xml.gz	1917868	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia marasmi
MGYG000002439	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002439.xml.gz	2067550	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000002440	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002440.xml.gz	2070686	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Enteroscipio rubneri
MGYG000002442	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002442.xml.gz	2078569	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	
MGYG000002443	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002443.xml.gz	211	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
MGYG000002446	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002446.xml.gz	911124	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
MGYG000002448	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002448.xml.gz	2211183	Bacteria	Firmicutes	Clostridia	Eubacteriales		Evtepia	Evtepia gabavorous
MGYG000002449	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002449.xml.gz	512312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG000002452	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002452.xml.gz	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
MGYG000002453	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002453.xml.gz	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
MGYG000002454	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002454.xml.gz	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
MGYG000002455	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002455.xml.gz	246787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
MGYG000002458	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002458.xml.gz	263819	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia aleksiciae
MGYG000002459	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002459.xml.gz	28025	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
MGYG000002460	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002460.xml.gz	1138308	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii
MGYG000002461	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002461.xml.gz	28152	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia kristensenii
MGYG000002465	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002465.xml.gz	29484	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii
MGYG000002466	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002466.xml.gz	29484	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii
MGYG000002467	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002467.xml.gz	29484	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii
MGYG000002468	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002468.xml.gz	1158612	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus caccae
MGYG000002469	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002469.xml.gz	1385943	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
MGYG000002470	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002470.xml.gz	329854	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
MGYG000002471	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002471.xml.gz	33060	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia mollaretii
MGYG000002472	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002472.xml.gz	33962	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kefiri
MGYG000002475	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002475.xml.gz	341220	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Lactonifactor	Lactonifactor longoviformis
MGYG000002476	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002476.xml.gz	1084232	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis
MGYG000002479	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002479.xml.gz	76517	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hominis
MGYG000002480	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002480.xml.gz	875803	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	
MGYG000002481	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002481.xml.gz	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
MGYG000002482	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002482.xml.gz	40518	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bromii
MGYG000002484	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002484.xml.gz	413503	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter malonaticus
MGYG000002485	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002485.xml.gz	850	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum
MGYG000002486	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002486.xml.gz	68766	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
MGYG000002487	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002487.xml.gz	657308	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter pamelaeae
MGYG000002489	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002489.xml.gz	528352	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae
MGYG000002490	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002490.xml.gz	49283	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus thiaminolyticus
MGYG000002493	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002493.xml.gz	53346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
MGYG000002495	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002495.xml.gz	546	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
MGYG000002496	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002496.xml.gz	54736	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella bongori
MGYG000002498	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002498.xml.gz	1449089	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae
MGYG000002502	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002502.xml.gz	158836	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei
MGYG000002505	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002505.xml.gz	556268	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes
MGYG000002507	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002507.xml.gz	208962	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii
MGYG000002509	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002509.xml.gz	572010	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia isoflavoniconvertens
MGYG000002512	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002512.xml.gz	582	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii
MGYG000002513	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002513.xml.gz	582	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii
MGYG000002514	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002514.xml.gz	584	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis
MGYG000002515	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002515.xml.gz	564	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
MGYG000002517	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002517.xml.gz	301301	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia hominis
MGYG000002518	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002518.xml.gz	2741499	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia surfactantfaciens
MGYG000002520	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002520.xml.gz	61647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	Pluralibacter gergoviae
MGYG000002522	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002522.xml.gz	617123	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum umeaense
MGYG000002524	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002524.xml.gz	634	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia bercovieri
MGYG000002525	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002525.xml.gz	631	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia intermedia
MGYG000002526	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002526.xml.gz	1636609	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
MGYG000002527	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002527.xml.gz	648	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas caviae
MGYG000002529	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002529.xml.gz	654	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii
MGYG000002531	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002531.xml.gz	657324	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens
MGYG000002532	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002532.xml.gz	673	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia	Grimontia hollisae
MGYG000002533	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002533.xml.gz	676	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio fluvialis
MGYG000002536	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002536.xml.gz	703	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales		Plesiomonas	Plesiomonas shigelloides
MGYG000002539	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002539.xml.gz	74426	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG000002540	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002540.xml.gz	2049036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	
MGYG000002541	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002541.xml.gz	194702	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium valvarum
MGYG000002542	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002542.xml.gz	797515	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parafarraginis
MGYG000002543	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002543.xml.gz	827	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter ureolyticus
MGYG000002544	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002544.xml.gz	910311	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	
MGYG000002545	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002545.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002547	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002547.xml.gz	2023260	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	
MGYG000002548	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002548.xml.gz	985002	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus argenteus
MGYG000002549	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002549.xml.gz	47678	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
MGYG000002557	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002557.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002560	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002560.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000002562	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002562.xml.gz	278064	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	
MGYG000002565	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002565.xml.gz	159268	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000002566	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002566.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002568	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002568.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000002573	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002573.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
