id	lineage	assembly	file	kingdom	phylum	class	order	family	genus	species
MGYG000002484	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter malonaticus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002484.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002484.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Cronobacter	s__Cronobacter malonaticus
MGYG000002485	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002485.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002485.xml.gz	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A mortiferum
MGYG000002486	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002486.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002486.xml.gz	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A varium
MGYG000002487	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002487.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002487.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Gordonibacter	s__Gordonibacter pamelaeae
MGYG000002489	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria gonorrhoeae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002489.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002489.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	s__Neisseria gonorrhoeae
MGYG000002490	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_B;s__Paenibacillus_B thiaminolyticus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002490.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002490.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus_B	s__Paenibacillus_B thiaminolyticus
MGYG000002491	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002491.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002491.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B
MGYG000002492	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002492.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002492.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__Agathobacter rectalis
MGYG000002493	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B pernyi	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002493.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002493.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus_B	s__Enterococcus_B pernyi
MGYG000002494	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002494.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002494.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter_B	s__Citrobacter_B koseri
MGYG000002495	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter europaeus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002495.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002495.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter europaeus
MGYG000002496	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella bongori	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002496.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002496.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Salmonella	s__Salmonella bongori
MGYG000002497	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002497.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002497.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella aerogenes
MGYG000002498	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sichuanensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002498.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002498.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter sichuanensis
MGYG000002499	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter roggenkampii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002499.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002499.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter roggenkampii
MGYG000002500	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002500.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002500.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter cloacae
MGYG000002501	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae_K	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002501.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002501.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter cloacae_K
MGYG000002502	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chengduensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002502.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002502.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter chengduensis
MGYG000002503	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter ludwigii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002503.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002503.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter ludwigii
MGYG000002504	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002504.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002504.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter hormaechei_A
MGYG000002505	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes_B	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002505.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002505.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Oxalobacter	s__Oxalobacter formigenes_B
MGYG000002506	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_D	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002506.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002506.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli_D
MGYG000002507	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002507.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002507.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia albertii
MGYG000002508	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia alvei	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002508.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002508.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Hafnia	s__Hafnia alvei
MGYG000002509	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A isoflavoniconvertens	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002509.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002509.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Slackia_A	s__Slackia_A isoflavoniconvertens
MGYG000002510	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002510.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002510.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella quasipneumoniae
MGYG000002511	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002511.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002511.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella variicola
MGYG000002512	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002512.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002512.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Morganella	s__Morganella morganii
MGYG000002513	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002513.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002513.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Morganella	s__Morganella morganii_A
MGYG000002514	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002514.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002514.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Proteus	s__Proteus mirabilis
MGYG000002515	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002515.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002515.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia fergusonii
MGYG000002517	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002517.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002517.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__Roseburia hominis
MGYG000002518	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia surfactantfaciens	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002518.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002518.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Serratia	s__Serratia surfactantfaciens
MGYG000002519	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter asburiae_B	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002519.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002519.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter asburiae_B
MGYG000002520	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter gergoviae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002520.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002520.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Pluralibacter	s__Pluralibacter gergoviae
MGYG000002521	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter ursingii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002521.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002521.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Phytobacter	s__Phytobacter ursingii
MGYG000002522	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum umeaense	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002522.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002522.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	s__Lachnoanaerobaculum umeaense
MGYG000002523	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002523.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002523.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia_A	o__Christensenellales	f__Christensenellaceae	g__Christensenella	s__Christensenella minuta
MGYG000002524	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia;s__Yersinia bercovieri	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002524.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002524.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Yersinia	s__Yersinia bercovieri
MGYG000002525	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia;s__Yersinia intermedia	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002525.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002525.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Yersinia	s__Yersinia intermedia
MGYG000002526	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas hydrophila	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002526.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002526.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas hydrophila
MGYG000002527	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002527.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002527.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas caviae
MGYG000002528	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002528.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002528.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__Anaerostipes hadrus
MGYG000002529	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002529.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002529.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas veronii
MGYG000002530	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002530.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002530.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminiclostridium_E	s__Ruminiclostridium_E siraeum
MGYG000002531	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio fibrisolvens_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002531.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002531.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Pseudobutyrivibrio	s__Pseudobutyrivibrio fibrisolvens_A
MGYG000002532	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Enterovibrio;s__Enterovibrio hollisae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002532.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002532.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Enterovibrio	s__Enterovibrio hollisae
MGYG000002533	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio vulnificus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002533.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002533.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Vibrio	s__Vibrio vulnificus
MGYG000002534	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A farmeri	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002534.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002534.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter_A	s__Citrobacter_A farmeri
MGYG000002535	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002535.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002535.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter gillenii
MGYG000002536	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002536.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002536.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Plesiomonas	s__Plesiomonas shigelloides
MGYG000002537	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rhizophila	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000002537.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002537.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Kocuria	s__Kocuria rhizophila
